,Nuclear,Biomass,BECCS,CCGT,OCGT,Coal
4360,8219070.0,7552160.0,440000.0,9660829.970341181,0.0,0.0
4361,8219070.0,7552160.0,440000.0,9809243.719108883,0.0,0.0
4362,8219070.0,7552160.0,440000.0,9144728.172111068,0.0,0.0
4363,8219070.0,7552160.0,440000.0,8235501.131264606,0.0,0.0
4364,8219070.0,7552160.0,440000.0,6924909.690967406,0.0,0.0
4365,8219070.0,7552160.0,440000.0,6170253.690880201,0.0,0.0
4366,8219070.0,7552160.0,440000.0,4203245.033306306,0.0,0.0
4367,8219070.0,7552160.0,440000.0,2477125.163157124,0.0,0.0
4368,8219070.0,7552160.0,440000.0,2730201.2739778035,0.0,0.0
4369,8219070.0,7552160.0,440000.0,3084363.145823245,0.0,0.0
4370,8219070.0,7552160.0,440000.0,3508062.868891474,0.0,0.0
4371,8219070.0,7552160.0,440000.0,3965310.1420596438,0.0,0.0
4372,8219070.0,7552160.0,440000.0,5154683.2377476785,0.0,0.0
4373,8219070.0,7552160.0,440000.0,8292802.615293509,0.0,0.0
4374,8219070.0,7552160.0,440000.0,12682261.182650775,0.0,0.0
4375,8219070.0,7552160.0,440000.0,14640350.441403156,0.0,0.0
4376,8219070.0,7552160.0,440000.0,15462772.50298531,0.0,0.0
4377,8219070.0,7552160.0,440000.0,18282288.91884245,0.0,0.0
4378,8219070.0,7552160.0,440000.0,17781215.31826307,0.0,0.0
4379,8219070.0,7552160.0,440000.0,18740134.72357232,0.0,0.0
4380,8219070.0,7552160.0,440000.0,19255275.401378192,0.0,0.0
4381,8219070.0,7552160.0,440000.0,19306691.874531,0.0,0.0
4382,8219070.0,7552160.0,440000.0,18460097.68699592,0.0,0.0
4383,8219070.0,7552160.0,440000.0,17861939.01421919,0.0,0.0
4384,8219070.0,7552160.0,440000.0,18151844.96408733,0.0,0.0
4385,8219070.0,7552160.0,440000.0,17488004.549668707,0.0,0.0
4386,8219070.0,7552160.0,440000.0,15671646.360132977,0.0,0.0
4387,8219070.0,7552160.0,440000.0,12274809.058453143,0.0,0.0
4388,8219070.0,7552160.0,440000.0,10416193.711705841,0.0,0.0
4389,8219070.0,7552160.0,440000.0,9026587.888494758,0.0,0.0
4390,8219070.0,7552160.0,440000.0,5350374.103487409,0.0,0.0
4391,8219070.0,7552160.0,440000.0,3266027.32349202,0.0,0.0
4392,8219070.0,7552160.0,440000.0,3031511.353498169,0.0,0.0
4393,8219070.0,7552160.0,440000.0,3041501.6418398945,0.0,0.0
4394,8219070.0,7552160.0,440000.0,3332071.2241503317,0.0,0.0
4395,8219070.0,7552160.0,440000.0,3030593.652276793,0.0,0.0
4396,8219070.0,7552160.0,440000.0,2238453.251604419,0.0,0.0
4397,8219070.0,7552160.0,440000.0,5300330.196380685,0.0,0.0
4398,8219070.0,7552160.0,440000.0,10972824.47954329,0.0,0.0
4399,8219070.0,7552160.0,440000.0,13445795.306549229,0.0,0.0
4400,8219070.0,7552160.0,440000.0,15184723.154843967,0.0,0.0
4401,8219070.0,7552160.0,440000.0,15980395.264036683,0.0,0.0
4402,8219070.0,7552160.0,440000.0,17428969.739518818,0.0,0.0
4403,8219070.0,7552160.0,440000.0,18861514.170013428,0.0,0.0
4404,8219070.0,7552160.0,440000.0,18810903.341853306,0.0,0.0
4405,8219070.0,7552160.0,440000.0,18992479.444841035,0.0,0.0
4406,8219070.0,7552160.0,440000.0,19370931.596472096,0.0,0.0
4407,8219070.0,7552160.0,440000.0,19615547.710347805,0.0,0.0
4408,8219070.0,7552160.0,440000.0,19608263.986811705,0.0,0.0
4409,8219070.0,7552160.0,440000.0,18925011.791800085,0.0,0.0
4410,8219070.0,7552160.0,440000.0,16719475.928437214,0.0,0.0
4411,8219070.0,7552160.0,440000.0,14453744.848874332,0.0,0.0
4412,8219070.0,7552160.0,440000.0,13201106.534642272,0.0,0.0
4413,8219070.0,7552160.0,440000.0,12777759.95076169,0.0,0.0
4414,8219070.0,7552160.0,440000.0,9410186.691624073,0.0,0.0
4415,8219070.0,7552160.0,440000.0,7587922.555954186,0.0,0.0
4416,8219070.0,7552160.0,440000.0,8229806.218801756,0.0,0.0
4417,8219070.0,7552160.0,440000.0,8053983.532321432,0.0,0.0
4418,8219070.0,7552160.0,440000.0,8443630.91741935,0.0,0.0
4419,8219070.0,7552160.0,440000.0,8583172.496172,0.0,0.0
4420,8219070.0,7552160.0,440000.0,9095997.744437214,0.0,0.0
4421,8219070.0,7552160.0,440000.0,11260765.543713942,0.0,0.0
4422,8219070.0,7552160.0,440000.0,15925455.6031846,0.0,0.0
4423,8219070.0,7552160.0,440000.0,18795216.31479695,0.0,0.0
4424,8219070.0,7552160.0,440000.0,19696262.739803616,0.0,0.0
4425,8219070.0,7552160.0,440000.0,21257956.658257034,0.0,0.0
4426,8219070.0,7552160.0,440000.0,22213035.31849735,0.0,0.0
4427,8219070.0,7552160.0,440000.0,23214681.171233065,0.0,0.0
4428,8219070.0,7552160.0,440000.0,23507204.759222858,0.0,0.0
4429,8219070.0,7552160.0,440000.0,23298304.023274977,0.0,0.0
4430,8219070.0,7552160.0,440000.0,22761398.18775971,0.0,0.0
4431,8219070.0,7552160.0,440000.0,22892466.080038026,0.0,0.0
4432,8219070.0,7552160.0,440000.0,22850402.682702176,0.0,0.0
4433,8219070.0,7552160.0,440000.0,22348738.584549207,0.0,0.0
4434,8219070.0,7552160.0,440000.0,21033946.782016523,0.0,0.0
4435,8219070.0,7552160.0,440000.0,19892509.203263488,0.0,0.0
4436,8219070.0,7552160.0,440000.0,18782638.79340626,0.0,0.0
4437,8219070.0,7552160.0,440000.0,16551817.514673157,0.0,0.0
4438,8219070.0,7552160.0,440000.0,13426224.801802669,0.0,0.0
4439,8219070.0,7552160.0,440000.0,11061594.639744239,0.0,0.0
4440,8219070.0,7552160.0,440000.0,10497526.507523471,0.0,0.0
4441,8219070.0,7552160.0,440000.0,9588955.783349345,0.0,0.0
4442,8219070.0,7552160.0,440000.0,9121853.36345858,0.0,0.0
4443,8219070.0,7552160.0,440000.0,8813253.69927787,0.0,0.0
4444,8219070.0,7552160.0,440000.0,9291943.475025631,0.0,0.0
4445,8219070.0,7552160.0,440000.0,12474804.306286916,0.0,0.0
4446,8219070.0,7552160.0,440000.0,16591238.859298637,0.0,0.0
4447,8219070.0,7552160.0,440000.0,18519748.23368891,0.0,0.0
4448,8219070.0,7552160.0,440000.0,19513916.243575882,0.0,0.0
4449,8219070.0,7552160.0,440000.0,20769408.256490383,0.0,0.0
4450,8219070.0,7552160.0,440000.0,21873884.69156745,0.0,0.0
4451,8219070.0,7552160.0,440000.0,22549284.071743924,0.0,0.0
4452,8219070.0,7552160.0,440000.0,22306241.12562099,0.0,0.0
4453,8219070.0,7552160.0,440000.0,22148882.228966277,0.0,0.0
4454,8219070.0,7552160.0,440000.0,21835208.54900118,0.0,0.0
4455,8219070.0,7552160.0,440000.0,22318954.78310777,0.0,0.0
4456,8219070.0,7552160.0,440000.0,21622866.195679583,0.0,0.0
4457,8219070.0,7552160.0,440000.0,20472863.998579957,0.0,0.0
4458,8219070.0,7552160.0,440000.0,19459149.286306366,0.0,0.0
4459,8219070.0,7552160.0,440000.0,18470800.353705756,0.0,0.0
4460,8219070.0,7552160.0,440000.0,17233122.411167033,0.0,0.0
4461,8219070.0,7552160.0,440000.0,16067645.970771763,0.0,0.0
4462,8219070.0,7552160.0,440000.0,13322764.456732182,0.0,0.0
4463,8219070.0,7552160.0,440000.0,12207020.054568963,0.0,0.0
4464,8219070.0,7552160.0,440000.0,11948504.716240618,0.0,0.0
4465,8219070.0,7552160.0,440000.0,11771268.671944672,0.0,0.0
4466,8219070.0,7552160.0,440000.0,11732692.242015954,0.0,0.0
4467,8219070.0,7552160.0,440000.0,11480547.001865007,0.0,0.0
4468,8219070.0,7552160.0,440000.0,11850568.947944578,0.0,0.0
4469,8219070.0,7552160.0,440000.0,13824527.804033592,0.0,0.0
4470,8219070.0,7552160.0,440000.0,17567184.023355838,0.0,0.0
4471,8219070.0,7552160.0,440000.0,19497590.86050569,0.0,0.0
4472,8219070.0,7552160.0,440000.0,20513719.89744722,0.0,0.0
4473,8219070.0,7552160.0,440000.0,21353394.153811477,0.0,0.0
4474,8219070.0,7552160.0,440000.0,22070781.996915672,0.0,0.0
4475,8219070.0,7552160.0,440000.0,22636718.114593536,0.0,0.0
4476,8219070.0,7552160.0,440000.0,22886457.819372933,0.0,0.0
4477,8219070.0,7552160.0,440000.0,22972067.553470165,0.0,0.0
4478,8219070.0,7552160.0,440000.0,22905251.088048182,0.0,0.0
4479,8219070.0,7552160.0,440000.0,22616594.657913126,0.0,0.0
4480,8219070.0,7552160.0,440000.0,22522054.405179236,0.0,0.0
4481,8219070.0,7552160.0,440000.0,22306148.70165791,0.0,0.0
4482,8219070.0,7552160.0,440000.0,20949976.473367043,0.0,0.0
4483,8219070.0,7552160.0,440000.0,19299132.154000506,0.0,0.0
4484,8219070.0,7552160.0,440000.0,16920601.850754406,0.0,0.0
4485,8219070.0,7552160.0,440000.0,15697213.133286519,0.0,0.0
4486,8219070.0,7552160.0,440000.0,13356457.224016676,0.0,0.0
4487,8219070.0,7552160.0,440000.0,11795036.019441826,0.0,0.0
4488,8219070.0,7552160.0,440000.0,10612706.161049394,0.0,0.0
4489,8219070.0,7552160.0,440000.0,10462116.832986368,0.0,0.0
4490,8219070.0,7552160.0,440000.0,10245657.60492773,0.0,0.0
4491,8219070.0,7552160.0,440000.0,10404683.786246179,0.0,0.0
4492,8219070.0,7552160.0,440000.0,10300761.476384863,0.0,0.0
4493,8219070.0,7552160.0,440000.0,10799525.496189984,0.0,0.0
4494,8219070.0,7552160.0,440000.0,12136079.79087526,0.0,0.0
4495,8219070.0,7552160.0,440000.0,14316881.071567107,0.0,0.0
4496,8219070.0,7552160.0,440000.0,15684448.636857947,0.0,0.0
4497,8219070.0,7552160.0,440000.0,16252506.716345161,0.0,0.0
4498,8219070.0,7552160.0,440000.0,16919242.14617902,0.0,0.0
4499,8219070.0,7552160.0,440000.0,17314505.927954238,0.0,0.0
4500,8219070.0,7552160.0,440000.0,17007042.011196367,0.0,0.0
4501,8219070.0,7552160.0,440000.0,16910924.274106797,0.0,0.0
4502,8219070.0,7552160.0,440000.0,16293650.091461662,0.0,0.0
4503,8219070.0,7552160.0,440000.0,16714784.163181957,0.0,0.0
4504,8219070.0,7552160.0,440000.0,16787370.718411423,0.0,0.0
4505,8219070.0,7552160.0,440000.0,16354817.60254878,0.0,0.0
4506,8219070.0,7552160.0,440000.0,15595712.652129266,0.0,0.0
4507,8219070.0,7552160.0,440000.0,14368722.338211346,0.0,0.0
4508,8219070.0,7552160.0,440000.0,13457617.316644516,0.0,0.0
4509,8219070.0,7552160.0,440000.0,13236023.464823514,0.0,0.0
4510,8219070.0,7552160.0,440000.0,11367877.666271359,0.0,0.0
4511,8219070.0,7552160.0,440000.0,9561534.44443006,0.0,0.0
4512,8219070.0,7552160.0,440000.0,8555201.467256548,0.0,0.0
4513,8219070.0,7552160.0,440000.0,8499353.405501127,0.0,0.0
4514,8219070.0,7552160.0,440000.0,8733976.744776,0.0,0.0
4515,8219070.0,7552160.0,440000.0,8990787.054782009,0.0,0.0
4516,8219070.0,7552160.0,440000.0,8373698.931663324,0.0,0.0
4517,8219070.0,7552160.0,440000.0,8950947.659795439,0.0,0.0
4518,8219070.0,7552160.0,440000.0,8651360.122859543,0.0,0.0
4519,8219070.0,7552160.0,440000.0,10359179.669580227,0.0,0.0
4520,8219070.0,7552160.0,440000.0,12609102.54229594,0.0,0.0
4521,8219070.0,7552160.0,440000.0,13988727.723567909,0.0,0.0
4522,8219070.0,7552160.0,440000.0,15023082.624827417,0.0,0.0
4523,8219070.0,7552160.0,440000.0,15871689.49296607,0.0,0.0
4524,8219070.0,7552160.0,440000.0,15649434.508198028,0.0,0.0
4525,8219070.0,7552160.0,440000.0,15338981.058739582,0.0,0.0
4526,8219070.0,7552160.0,440000.0,15246612.039585259,0.0,0.0
4527,8219070.0,7552160.0,440000.0,15385652.497854091,0.0,0.0
4528,8219070.0,7552160.0,440000.0,15732660.709230885,0.0,0.0
4529,8219070.0,7552160.0,440000.0,16001680.053259542,0.0,0.0
4530,8219070.0,7552160.0,440000.0,15456361.235144611,0.0,0.0
4531,8219070.0,7552160.0,440000.0,14885836.668673811,0.0,0.0
4532,8219070.0,7552160.0,440000.0,14476685.409068797,0.0,0.0
4533,8219070.0,7552160.0,440000.0,13635000.000287972,0.0,0.0
4534,8219070.0,7552160.0,440000.0,11285502.362594584,0.0,0.0
4535,8219070.0,7552160.0,440000.0,9991739.953419609,0.0,0.0
4536,8219070.0,7552160.0,440000.0,9764512.72883024,0.0,0.0
4537,8219070.0,7552160.0,440000.0,9750346.425540328,0.0,0.0
4538,8219070.0,7552160.0,440000.0,9523371.433913609,0.0,0.0
4539,8219070.0,7552160.0,440000.0,9422773.403833028,0.0,0.0
4540,8219070.0,7552160.0,440000.0,9913261.72670341,0.0,0.0
4541,8219070.0,7552160.0,440000.0,12239260.946770092,0.0,0.0
4542,8219070.0,7552160.0,440000.0,16280577.52576965,0.0,0.0
4543,8219070.0,7552160.0,440000.0,18547228.828775987,0.0,0.0
4544,8219070.0,7552160.0,440000.0,19629475.93037922,0.0,0.0
4545,8219070.0,7552160.0,440000.0,21730857.792899765,0.0,0.0
4546,8219070.0,7552160.0,440000.0,21673032.680648595,0.0,0.0
4547,8219070.0,7552160.0,440000.0,22536401.262653016,0.0,0.0
4548,8219070.0,7552160.0,440000.0,22117218.58349325,0.0,0.0
4549,8219070.0,7552160.0,440000.0,21103765.362616926,0.0,0.0
4550,8219070.0,7552160.0,440000.0,21889481.811882313,0.0,0.0
4551,8219070.0,7552160.0,440000.0,21383248.410201136,0.0,0.0
4552,8219070.0,7552160.0,440000.0,22536716.59589586,0.0,0.0
4553,8219070.0,7552160.0,440000.0,20900756.615107328,0.0,0.0
4554,8219070.0,7552160.0,440000.0,18492524.389019474,0.0,0.0
4555,8219070.0,7552160.0,440000.0,16072553.747340888,0.0,0.0
4556,8219070.0,7552160.0,440000.0,14967865.673063913,0.0,0.0
4557,8219070.0,7552160.0,440000.0,13259084.302092504,0.0,0.0
4558,8219070.0,7552160.0,440000.0,10883626.383384988,0.0,0.0
4559,8219070.0,7552160.0,440000.0,9295319.247986784,0.0,0.0
4560,8219070.0,7552160.0,440000.0,8146256.87558695,0.0,0.0
4561,8219070.0,7552160.0,440000.0,9092919.561216705,0.0,0.0
4562,8219070.0,7552160.0,440000.0,7632032.373496592,0.0,0.0
4563,8219070.0,7552160.0,440000.0,7146986.228333504,0.0,0.0
4564,8219070.0,7552160.0,440000.0,7401466.063276244,0.0,0.0
4565,8219070.0,7552160.0,440000.0,8895308.253621338,0.0,0.0
4566,8219070.0,7552160.0,440000.0,12725988.592729038,0.0,0.0
4567,8219070.0,7552160.0,440000.0,14621864.541189315,0.0,0.0
4568,8219070.0,7552160.0,440000.0,15441167.611245133,0.0,0.0
4569,8219070.0,7552160.0,440000.0,16569600.866881447,0.0,0.0
4570,8219070.0,7552160.0,440000.0,17763455.744087987,0.0,0.0
4571,8219070.0,7552160.0,440000.0,18564454.37309045,0.0,0.0
4572,8219070.0,7552160.0,440000.0,18639100.76620434,0.0,0.0
4573,8219070.0,7552160.0,440000.0,18678503.804199986,0.0,0.0
4574,8219070.0,7552160.0,440000.0,18246866.91269668,0.0,0.0
4575,8219070.0,7552160.0,440000.0,19169910.851000514,0.0,0.0
4576,8219070.0,7552160.0,440000.0,18922438.223678425,0.0,0.0
4577,8219070.0,7552160.0,440000.0,18157582.38444074,0.0,0.0
4578,8219070.0,7552160.0,440000.0,16778719.411923118,0.0,0.0
4579,8219070.0,7552160.0,440000.0,14774608.138367673,0.0,0.0
4580,8219070.0,7552160.0,440000.0,13414876.545539888,0.0,0.0
4581,8219070.0,7552160.0,440000.0,11885948.58966333,0.0,0.0
4582,8219070.0,7552160.0,440000.0,9475737.708114933,0.0,0.0
4583,8219070.0,7552160.0,440000.0,7477758.9065426765,0.0,0.0
4584,8219070.0,7552160.0,440000.0,7140233.3092060825,0.0,0.0
4585,8219070.0,7552160.0,440000.0,7038889.379942394,0.0,0.0
4586,8219070.0,7552160.0,440000.0,7231321.1039115265,0.0,0.0
4587,8219070.0,7552160.0,440000.0,7536785.599645588,0.0,0.0
4588,8219070.0,7552160.0,440000.0,7937438.022886762,0.0,0.0
4589,8219070.0,7552160.0,440000.0,10008807.657684747,0.0,0.0
4590,8219070.0,7552160.0,440000.0,15083542.10956316,0.0,0.0
4591,8219070.0,7552160.0,440000.0,17327068.483113497,0.0,0.0
4592,8219070.0,7552160.0,440000.0,18516784.567779716,0.0,0.0
4593,8219070.0,7552160.0,440000.0,19607233.54858821,0.0,0.0
4594,8219070.0,7552160.0,440000.0,20668909.513940036,0.0,0.0
4595,8219070.0,7552160.0,440000.0,21548900.431668423,0.0,0.0
4596,8219070.0,7552160.0,440000.0,21733938.560428906,0.0,0.0
4597,8219070.0,7552160.0,440000.0,21841619.28402339,0.0,0.0
4598,8219070.0,7552160.0,440000.0,21848263.57156203,0.0,0.0
4599,8219070.0,7552160.0,440000.0,21856813.515263602,0.0,0.0
4600,8219070.0,7552160.0,440000.0,21639242.623929188,0.0,0.0
4601,8219070.0,7552160.0,440000.0,20810656.960410915,0.0,0.0
4602,8219070.0,7552160.0,440000.0,18506859.101718582,0.0,0.0
4603,8219070.0,7552160.0,440000.0,16391187.818315597,0.0,0.0
4604,8219070.0,7552160.0,440000.0,15032066.063114148,0.0,0.0
4605,8219070.0,7552160.0,440000.0,15057004.140164394,0.0,0.0
4606,8219070.0,7552160.0,440000.0,12172849.865989976,0.0,0.0
4607,8219070.0,7552160.0,440000.0,10271789.069904452,0.0,0.0
4608,8219070.0,7552160.0,440000.0,10296894.48227064,0.0,0.0
4609,8219070.0,7552160.0,440000.0,10030026.653637016,0.0,0.0
4610,8219070.0,7552160.0,440000.0,9921730.912978843,0.0,0.0
4611,8219070.0,7552160.0,440000.0,10115794.348400127,0.0,0.0
4612,8219070.0,7552160.0,440000.0,10325186.961966902,0.0,0.0
4613,8219070.0,7552160.0,440000.0,12672377.995797098,0.0,0.0
4614,8219070.0,7552160.0,440000.0,16951548.486629136,0.0,0.0
4615,8219070.0,7552160.0,440000.0,18672466.044367835,0.0,0.0
4616,8219070.0,7552160.0,440000.0,19335241.507877342,0.0,0.0
4617,8219070.0,7552160.0,440000.0,19733536.944901146,0.0,0.0
4618,8219070.0,7552160.0,440000.0,20161257.492151625,0.0,0.0
4619,8219070.0,7552160.0,440000.0,21005494.53157659,0.0,0.0
4620,8219070.0,7552160.0,440000.0,21887858.40593763,0.0,0.0
4621,8219070.0,7552160.0,440000.0,22014105.02597986,0.0,0.0
4622,8219070.0,7552160.0,440000.0,22294566.530347135,0.0,0.0
4623,8219070.0,7552160.0,440000.0,22638402.597324982,0.0,0.0
4624,8219070.0,7552160.0,440000.0,22413358.338318054,0.0,0.0
4625,8219070.0,7552160.0,440000.0,21461832.521688554,0.0,0.0
4626,8219070.0,7552160.0,440000.0,20262334.78106838,0.0,0.0
4627,8219070.0,7552160.0,440000.0,19191227.04581838,0.0,0.0
4628,8219070.0,7552160.0,440000.0,18092718.708163396,0.0,0.0
4629,8219070.0,7552160.0,440000.0,16206116.115164721,0.0,0.0
4630,8219070.0,7552160.0,440000.0,13281324.095205149,0.0,0.0
4631,8219070.0,7552160.0,440000.0,11384415.45808191,0.0,0.0
4632,8219070.0,7552160.0,440000.0,11324618.529428696,0.0,0.0
4633,8219070.0,7552160.0,440000.0,11261872.251633879,0.0,0.0
4634,8219070.0,7552160.0,440000.0,11198138.57479818,0.0,0.0
4635,8219070.0,7552160.0,440000.0,11312540.465278074,0.0,0.0
4636,8219070.0,7552160.0,440000.0,11708950.725415338,0.0,0.0
4637,8219070.0,7552160.0,440000.0,13884905.265815929,0.0,0.0
4638,8219070.0,7552160.0,440000.0,17803672.228284106,0.0,0.0
4639,8219070.0,7552160.0,440000.0,19896802.80475043,0.0,0.0
4640,8219070.0,7552160.0,440000.0,20443830.61388524,0.0,0.0
4641,8219070.0,7552160.0,440000.0,20970017.276028868,0.0,0.0
4642,8219070.0,7552160.0,440000.0,21624056.288125325,0.0,0.0
4643,8219070.0,7552160.0,440000.0,22086074.525852285,0.0,0.0
4644,8219070.0,7552160.0,440000.0,22203506.374932934,0.0,0.0
4645,8219070.0,7552160.0,440000.0,22364115.13944756,0.0,0.0
4646,8219070.0,7552160.0,440000.0,22490068.48732073,0.0,0.0
4647,8219070.0,7552160.0,440000.0,22075565.159138486,0.0,0.0
4648,8219070.0,7552160.0,440000.0,21947484.332232375,0.0,0.0
4649,8219070.0,7552160.0,440000.0,20972104.186551396,0.0,0.0
4650,8219070.0,7552160.0,440000.0,20211450.25687399,0.0,0.0
4651,8219070.0,7552160.0,440000.0,18390434.420246147,0.0,0.0
4652,8219070.0,7552160.0,440000.0,16999142.45282632,0.0,0.0
4653,8219070.0,7552160.0,440000.0,15758660.355639566,0.0,0.0
4654,8219070.0,7552160.0,440000.0,13350856.863371572,0.0,0.0
4655,8219070.0,7552160.0,440000.0,11643708.65106823,0.0,0.0
4656,8219070.0,7552160.0,440000.0,9813323.921421122,0.0,0.0
4657,8219070.0,7552160.0,440000.0,9435673.984099371,0.0,0.0
4658,8219070.0,7552160.0,440000.0,9451177.288034938,0.0,0.0
4659,8219070.0,7552160.0,440000.0,9123675.797092477,0.0,0.0
4660,8219070.0,7552160.0,440000.0,8823881.561207496,0.0,0.0
4661,8219070.0,7552160.0,440000.0,9563372.15172866,0.0,0.0
4662,8219070.0,7552160.0,440000.0,10658346.790038856,0.0,0.0
4663,8219070.0,7552160.0,440000.0,12618013.472971285,0.0,0.0
4664,8219070.0,7552160.0,440000.0,13425796.87067198,0.0,0.0
4665,8219070.0,7552160.0,440000.0,14701692.327093126,0.0,0.0
4666,8219070.0,7552160.0,440000.0,15163882.505566515,0.0,0.0
4667,8219070.0,7552160.0,440000.0,15067994.16107231,0.0,0.0
4668,8219070.0,7552160.0,440000.0,14616521.861998944,0.0,0.0
4669,8219070.0,7552160.0,440000.0,14083502.07145567,0.0,0.0
4670,8219070.0,7552160.0,440000.0,14192765.889838658,0.0,0.0
4671,8219070.0,7552160.0,440000.0,13912792.346112162,0.0,0.0
4672,8219070.0,7552160.0,440000.0,14231185.328106672,0.0,0.0
4673,8219070.0,7552160.0,440000.0,14305539.21107546,0.0,0.0
4674,8219070.0,7552160.0,440000.0,13888056.306830028,0.0,0.0
4675,8219070.0,7552160.0,440000.0,12229437.161507636,0.0,0.0
4676,8219070.0,7552160.0,440000.0,11278021.627057571,0.0,0.0
4677,8219070.0,7552160.0,440000.0,10638875.193173794,0.0,0.0
4678,8219070.0,7552160.0,440000.0,8788782.21752343,0.0,0.0
4679,8219070.0,7552160.0,440000.0,7227638.024095014,0.0,0.0
4680,8219070.0,7552160.0,440000.0,5608935.964235128,0.0,0.0
4681,8219070.0,7552160.0,440000.0,4763130.243502899,0.0,0.0
4682,8219070.0,7552160.0,440000.0,4527359.320383599,0.0,0.0
4683,8219070.0,7552160.0,440000.0,4841756.56540778,0.0,0.0
4684,8219070.0,7552160.0,440000.0,4434362.89431034,0.0,0.0
4685,8219070.0,7552160.0,440000.0,3938245.118235847,0.0,0.0
4686,8219070.0,7552160.0,440000.0,5383010.670605387,0.0,0.0
4687,8219070.0,7552160.0,440000.0,7463618.202878883,0.0,0.0
4688,8219070.0,7552160.0,440000.0,10068996.100423088,0.0,0.0
4689,8219070.0,7552160.0,440000.0,11537052.41215133,0.0,0.0
4690,8219070.0,7552160.0,440000.0,12730411.609876573,0.0,0.0
4691,8219070.0,7552160.0,440000.0,13819176.231739426,0.0,0.0
4692,8219070.0,7552160.0,440000.0,13988751.315347234,0.0,0.0
4693,8219070.0,7552160.0,440000.0,13688754.173014741,0.0,0.0
4694,8219070.0,7552160.0,440000.0,13946768.157148436,0.0,0.0
4695,8219070.0,7552160.0,440000.0,13965424.841552783,0.0,0.0
4696,8219070.0,7552160.0,440000.0,13741073.86046217,0.0,0.0
4697,8219070.0,7552160.0,440000.0,13427959.907357838,0.0,0.0
4698,8219070.0,7552160.0,440000.0,12730378.219141861,0.0,0.0
4699,8219070.0,7552160.0,440000.0,11326901.360338094,0.0,0.0
4700,8219070.0,7552160.0,440000.0,10573754.821230862,0.0,0.0
4701,8219070.0,7552160.0,440000.0,9902442.878723755,0.0,0.0
4702,8219070.0,7552160.0,440000.0,7690018.816983136,0.0,0.0
4703,8219070.0,7552160.0,440000.0,6706150.692126379,0.0,0.0
4704,8219070.0,7552160.0,440000.0,7645305.434633264,0.0,0.0
4705,8219070.0,7552160.0,440000.0,7105110.433013023,0.0,0.0
4706,8219070.0,7552160.0,440000.0,7043731.813456018,0.0,0.0
4707,8219070.0,7552160.0,440000.0,7384077.243688335,0.0,0.0
4708,8219070.0,7552160.0,440000.0,8396802.80768618,0.0,0.0
4709,8219070.0,7552160.0,440000.0,11807589.283402404,0.0,0.0
4710,8219070.0,7552160.0,440000.0,16571897.674907314,0.0,0.0
4711,8219070.0,7552160.0,440000.0,19116363.60706307,0.0,0.0
4712,8219070.0,7552160.0,440000.0,20533801.95116693,0.0,0.0
4713,8219070.0,7552160.0,440000.0,21285168.81446602,0.0,0.0
4714,8219070.0,7552160.0,440000.0,22199221.05666519,0.0,0.0
4715,8219070.0,7552160.0,440000.0,22694420.95133731,0.0,0.0
4716,8219070.0,7552160.0,440000.0,23153960.910256874,0.0,0.0
4717,8219070.0,7552160.0,440000.0,22869485.72189034,0.0,0.0
4718,8219070.0,7552160.0,440000.0,22407201.992106665,0.0,0.0
4719,8219070.0,7552160.0,440000.0,22425831.62453623,0.0,0.0
4720,8219070.0,7552160.0,440000.0,22288431.23261755,0.0,0.0
4721,8219070.0,7552160.0,440000.0,21737773.87095217,0.0,0.0
4722,8219070.0,7552160.0,440000.0,19937731.145477165,0.0,0.0
4723,8219070.0,7552160.0,440000.0,18442148.07066215,0.0,0.0
4724,8219070.0,7552160.0,440000.0,16459701.186667616,0.0,0.0
4725,8219070.0,7552160.0,440000.0,14305216.400166644,0.0,0.0
4726,8219070.0,7552160.0,440000.0,10600077.142373113,0.0,0.0
4727,8219070.0,7552160.0,440000.0,8962392.825513253,0.0,0.0
4728,8219070.0,7552160.0,440000.0,8775451.680008927,0.0,0.0
4729,8219070.0,7552160.0,440000.0,9236472.118655667,0.0,0.0
4730,8219070.0,7552160.0,440000.0,8647360.524149956,0.0,0.0
4731,8219070.0,7552160.0,440000.0,8664901.243723603,0.0,0.0
4732,8219070.0,7552160.0,440000.0,8695095.81636333,0.0,0.0
4733,8219070.0,7552160.0,440000.0,10513325.876224611,0.0,0.0
4734,8219070.0,7552160.0,440000.0,13354162.013978194,0.0,0.0
4735,8219070.0,7552160.0,440000.0,16412454.915711464,0.0,0.0
4736,8219070.0,7552160.0,440000.0,18021745.703424178,0.0,0.0
4737,8219070.0,7552160.0,440000.0,18991358.01475075,0.0,0.0
4738,8219070.0,7552160.0,440000.0,19601122.298993967,0.0,0.0
4739,8219070.0,7552160.0,440000.0,20988882.446408477,0.0,0.0
4740,8219070.0,7552160.0,440000.0,20479058.91395978,0.0,0.0
4741,8219070.0,7552160.0,440000.0,20156674.161383227,0.0,0.0
4742,8219070.0,7552160.0,440000.0,20648167.354044933,0.0,0.0
4743,8219070.0,7552160.0,440000.0,20888783.389733594,0.0,0.0
4744,8219070.0,7552160.0,440000.0,20743262.86656956,0.0,0.0
4745,8219070.0,7552160.0,440000.0,19816936.22330555,0.0,0.0
4746,8219070.0,7552160.0,440000.0,18598344.979296643,0.0,0.0
